timestamp,Weather_Temperature_Celsius,Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Active_Power
2018-06-26 14:00:00,16.889999389648,19.15,657.36840820312,46.68,123.7180557251
2018-06-26 15:00:00,17.566667556763,18.33,552.35681152344,38.0,213.39889526367
2018-06-26 16:00:00,17.64999961853,19.04,392.98773193359,9.38,316.29241943359
2018-06-27 08:00:00,2.8766667842865,67.27,49.16686630249,56.67,27.600612640381
2018-06-27 09:00:00,7.4466667175293,48.6,230.95072937012,68.62,303.51080322266
2018-06-27 10:00:00,11.199999809265,34.91,421.345703125,69.12,198.15484619141
2018-06-27 11:00:00,13.090000152588,28.54,572.95013427734,59.13,123.92591094971
2018-06-27 12:00:00,14.213333129883,23.79,665.89916992188,62.08,70.542129516602
2018-06-27 13:00:00,15.466666221619,20.6,694.37768554688,55.89,41.220462799072
2018-06-27 14:00:00,16.440000534058,18.76,622.18634033203,45.97,41.254486083984
2018-06-27 15:00:00,17.079999923706,18.07,484.14511108398,38.45,96.6943359375
2018-06-27 16:00:00,17.99666595459,19.14,357.98123168945,9.52,133.21952819824
2018-06-28 08:00:00,-1.6100000143051,45.35,50.51290512085,55.84,27.8801612854
2018-06-28 09:00:00,6.6033334732056,34.93,246.05830383301,64.63,322.59600830078
2018-06-28 10:00:00,11.543333053589,23.8,436.16891479492,66.75,377.45874023438
2018-06-28 11:00:00,13.756666183472,19.96,589.13299560547,56.57,213.56370544434
2018-06-28 12:00:00,15.82666683197,17.37,671.72314453125,56.46,130.58703613281
2018-06-28 13:00:00,17.136667251587,15.47,688.3623046875,52.36,111.28540802002
2018-06-28 14:00:00,19.170000076294,14.43,649.50616455078,43.3,111.80743408203
2018-06-28 15:00:00,19.909999847412,14.14,552.49035644531,36.93,176.88203430176
2018-06-28 16:00:00,20.39999961853,15.39,393.58666992188,9.4,279.73989868164
2018-06-29 08:00:00,-0.50999999046326,28.51,46.950042724609,46.27,27.099498748779
2018-06-29 09:00:00,5.543333530426,23.01,239.51641845703,76.54,315.81451416016
2018-06-29 10:00:00,12.366666793823,17.9,426.07489013672,69.99,381.46588134766
2018-06-29 11:00:00,15.680000305176,13.65,575.470703125,67.02,230.36149597168
2018-06-29 12:00:00,18.516666412354,12.26,665.25903320312,54.39,151.7511138916
2018-06-29 13:00:00,19.793333053589,11.72,688.29339599609,54.59,96.667091369629
2018-06-29 14:00:00,20.283332824707,11.54,649.68627929688,42.69,90.477668762207
2018-06-29 15:00:00,20.859998703003,11.83,546.50677490234,36.12,144.21446228027
2018-06-29 16:00:00,20.966667175293,13.4,387.29650878906,9.26,254.68536376953
2018-06-30 08:00:00,6.0966663360596,75.44,46.221073150635,55.48,26.571184158325
2018-06-30 09:00:00,8.4833335876465,55.0,236.77697753906,48.53,308.85836791992
2018-06-30 10:00:00,11.906666755676,42.64,422.74856567383,51.38,396.05667114258
2018-06-30 11:00:00,14.183333396912,35.68,573.54766845703,71.35,221.52227783203
2018-06-30 12:00:00,15.89999961853,30.4,664.22991943359,172.97,154.39524841309
2018-06-30 13:00:00,17.146667480469,27.06,691.04284667969,106.58,131.07493591309
2018-06-30 14:00:00,17.743333816528,25.25,654.37634277344,47.07,139.08068847656
2018-06-30 15:00:00,18.39666557312,24.83,554.04388427734,32.89,185.28312683105
2018-06-30 16:00:00,18.700000762939,26.36,397.84378051758,9.1,301.93832397461
2018-07-01 08:00:00,3.6700000762939,58.43,47.362087249756,80.91,26.968751907349
2018-07-01 09:00:00,7.5333333015442,42.36,281.2561340332,67.55,312.06158447266
2018-07-01 10:00:00,11.413332939148,33.6,417.25741577148,69.87,353.16906738281
2018-07-01 11:00:00,13.539999961853,29.27,589.11346435547,62.62,186.64471435547
2018-07-01 12:00:00,15.556667327881,26.28,681.15002441406,52.19,142.14772033691
2018-07-01 13:00:00,16.786666870117,23.91,699.95690917969,54.11,126.32415771484
2018-07-01 14:00:00,18.193332672119,21.96,659.42596435547,42.71,112.7486114502
2018-07-01 15:00:00,19.176666259766,21.02,553.34240722656,36.3,163.7679901123
2018-07-01 16:00:00,19.363332748413,22.03,395.31109619141,9.57,253.78108215332
2018-07-02 08:00:00,3.1066665649414,41.84,49.149642944336,54.67,27.113361358643
2018-07-02 09:00:00,7.5166664123535,31.2,243.25526428223,48.84,199.43022155762
2018-07-02 10:00:00,11.439999580383,23.45,431.50772094727,50.2,64.275398254395
2018-07-02 11:00:00,13.949999809265,19.79,582.23870849609,50.54,3.9425439834595
2018-07-02 12:00:00,16.340000152588,16.97,675.419921875,50.01,3.7232835292816
2018-07-02 13:00:00,17.963333129883,14.95,697.37969970703,51.0,3.4962573051453
2018-07-02 14:00:00,19.863332748413,13.55,655.12365722656,40.41,3.4759554862976
2018-07-02 15:00:00,21.329999923706,12.89,548.68286132812,31.15,3.4995803833008
2018-07-02 16:00:00,22.046667098999,13.8,390.45922851562,9.45,3.6919822692871
2018-07-03 08:00:00,4.4300003051758,40.92,47.938041687012,46.63,26.637952804565
2018-07-03 09:00:00,8.3400001525879,32.6,241.62501525879,52.92,314.65768432617
2018-07-03 10:00:00,11.729999542236,23.55,428.77401733398,53.05,241.3617401123
2018-07-03 11:00:00,16.206666946411,16.45,578.34204101562,49.34,98.973876953125
2018-07-03 12:00:00,19.756666183472,13.84,670.41644287109,50.99,46.714324951172
2018-07-03 13:00:00,21.683334350586,12.28,693.84936523438,54.42,42.066486358643
2018-07-03 14:00:00,23.473333358765,11.16,653.53210449219,43.23,19.654996871948
2018-07-03 15:00:00,25.086666107178,10.64,548.56427001953,32.57,83.140937805176
2018-07-03 16:00:00,25.303333282471,11.95,389.27127075195,9.78,129.37399291992
2018-07-04 08:00:00,2.8233332633972,20.89,48.124725341797,48.86,26.589179992676
2018-07-04 09:00:00,10.15333366394,16.9,241.85066223145,55.76,277.85006713867
2018-07-04 10:00:00,13.739999771118,13.73,429.04483032227,55.06,129.58410644531
2018-07-04 11:00:00,18.226667404175,10.73,580.01574707031,49.79,9.5045318603516
2018-07-04 12:00:00,22.139999389648,9.26,675.81384277344,52.19,3.5298297405243
2018-07-04 13:00:00,24.453332901001,8.52,702.15869140625,53.71,3.5111560821533
2018-07-04 14:00:00,25.620000839233,8.15,664.14080810547,59.77,3.4598326683044
2018-07-04 15:00:00,26.383333206177,8.16,559.28234863281,36.69,3.5050954818726
2018-07-04 16:00:00,26.486665725708,9.94,401.31192016602,14.3,62.089866638184
2018-07-05 08:00:00,2.2966666221619,19.88,50.627235412598,49.86,27.951580047607
2018-07-05 09:00:00,10.7266664505,15.77,239.19398498535,53.5,308.19177246094
2018-07-05 10:00:00,16.413333892822,11.5,419.49926757812,56.32,192.19372558594
2018-07-05 11:00:00,21.146667480469,10.5,569.15753173828,55.51,263.39566040039
2018-07-05 12:00:00,24.456666946411,11.01,662.31597900391,53.85,168.00180053711
2018-07-05 13:00:00,26.553333282471,11.79,690.42443847656,61.01,163.43190002441
2018-07-05 14:00:00,27.619998931885,12.76,652.80523681641,57.2,174.98950195312
2018-07-05 15:00:00,28.146667480469,14.06,550.03985595703,42.19,218.24687194824
2018-07-05 16:00:00,28.630001068115,16.55,391.86108398438,11.17,350.16705322266
2018-07-06 08:00:00,8.4633331298828,47.93,48.149677276611,69.71,27.060398101807
2018-07-06 09:00:00,11.289999961853,39.0,244.2688293457,80.19,314.75
2018-07-14 08:00:00,-0.21999999880791,16.68,43.449043273926,51.22,32.084606170654
2018-07-14 09:00:00,6.5333333015442,12.92,249.91656494141,59.0,319.72372436523
2018-07-14 10:00:00,12.436666488647,10.03,441.04699707031,59.45,197.58549499512
2018-07-14 11:00:00,16.106666564941,10.53,595.32757568359,53.22,77.702903747559
2018-07-14 12:00:00,19.030000686646,10.64,690.81579589844,53.95,21.057857513428
2018-07-14 13:00:00,19.946666717529,10.39,719.68353271484,51.33,3.7237951755524
2018-07-14 14:00:00,20.309999465942,10.27,679.11572265625,46.31,3.7740483283997
2018-07-14 15:00:00,21.066667556763,10.47,574.56652832031,37.03,40.854953765869
2018-07-14 16:00:00,20.930000305176,11.54,409.91888427734,12.4,144.0572052002
2018-07-15 08:00:00,0.40333333611488,12.77,42.689224243164,50.24,32.576919555664
2018-07-15 09:00:00,7.3066668510437,10.34,250.46328735352,59.09,319.68029785156
2018-07-15 10:00:00,13.563333511353,9.15,440.1071472168,96.39,323.73919677734
2018-07-15 11:00:00,17.533332824707,9.31,596.06390380859,70.27,186.82806396484
2018-07-15 12:00:00,20.489999771118,9.49,692.50079345703,61.1,126.70322418213
2018-07-15 13:00:00,21.966667175293,9.9,716.1015625,61.18,87.664154052734
2018-07-15 14:00:00,22.626667022705,10.44,678.32287597656,46.84,89.529052734375
2018-07-15 15:00:00,22.930000305176,11.13,575.03430175781,35.94,134.29867553711
2018-07-15 16:00:00,23.363332748413,12.4,416.98944091797,12.94,210.17576599121
2018-07-16 08:00:00,3.3966665267944,62.94,45.53360748291,45.59,32.063228607178
2018-07-16 09:00:00,9.3800001144409,48.27,246.19723510742,55.81,312.8415222168
2018-07-16 10:00:00,14.066666603088,35.32,438.09655761719,56.43,193.87808227539
2018-07-16 11:00:00,17.353332519531,29.11,593.85510253906,56.99,91.131164550781
2018-07-16 12:00:00,19.079999923706,25.12,691.80462646484,56.69,48.432712554932
2018-07-16 13:00:00,20.299999237061,22.3,715.01617431641,54.33,23.716390609741
2018-07-16 14:00:00,21.260000228882,20.4,675.521484375,50.26,8.0363349914551
2018-07-16 15:00:00,21.940000534058,19.44,576.71264648438,37.95,23.627237319946
2018-07-16 16:00:00,22.576667785645,19.92,418.75540161133,13.56,100.6583404541
2018-07-17 08:00:00,4.1766667366028,34.5,51.231769561768,45.99,33.188514709473
2018-07-17 09:00:00,10.569999694824,26.51,251.15231323242,51.94,317.35800170898
2018-07-17 10:00:00,15.770000457764,17.88,441.24691772461,48.84,368.94274902344
2018-07-17 11:00:00,19.436666488647,15.44,596.16027832031,50.02,198.21922302246
2018-07-17 12:00:00,21.993333816528,14.07,692.283203125,49.19,133.75254821777
2018-07-17 13:00:00,23.406665802002,13.03,716.98529052734,48.39,119.00119018555
2018-07-17 14:00:00,24.016666412354,12.49,681.41748046875,43.85,124.39160919189
2018-07-17 15:00:00,24.706666946411,12.44,578.17749023438,33.42,185.78750610352
2018-07-17 16:00:00,24.356666564941,13.46,421.68801879883,12.22,242.82960510254
2018-07-18 08:00:00,3.3499999046326,25.96,55.468502044678,45.03,34.327640533447
2018-07-18 09:00:00,10.716666221619,20.35,253.84301757812,55.47,320.13354492188
2018-07-18 10:00:00,16.206666946411,13.69,444.92495727539,52.45,251.66334533691
2018-07-18 11:00:00,19.856666564941,10.35,601.30279541016,54.28,123.93203735352
2018-07-18 12:00:00,22.316665649414,9.15,699.32318115234,53.08,96.621650695801
2018-07-18 13:00:00,24.200000762939,8.37,724.794921875,53.39,66.253219604492
2018-07-18 14:00:00,25.479999542236,7.95,687.82147216797,46.85,127.57801818848
2018-07-18 15:00:00,25.760000228882,7.87,584.59088134766,37.66,145.63310241699
2018-07-18 16:00:00,25.953332901001,8.88,419.59387207031,13.31,261.2467956543
2018-07-19 08:00:00,10.85000038147,25.35,27.042984008789,84.93,25.241353988647
2018-07-19 09:00:00,13.323333740234,21.53,162.25863647461,50.76,148.59680175781
2018-07-19 10:00:00,16.89999961853,17.93,411.57153320312,47.43,361.23519897461
2018-07-19 11:00:00,19.99666595459,17.24,584.98596191406,51.45,155.56436157227
2018-07-19 12:00:00,21.860000610352,17.37,681.20446777344,50.16,128.55270385742
2018-07-19 13:00:00,22.710000991821,17.61,707.06231689453,50.66,96.411346435547
2018-07-19 14:00:00,22.973333358765,17.16,673.93487548828,45.74,186.75532531738
2018-07-19 15:00:00,22.936666488647,16.32,574.02392578125,34.68,177.07539367676
2018-07-19 16:00:00,23.183334350586,16.33,418.55682373047,13.16,271.94720458984
2018-07-20 08:00:00,2.686666727066,73.63,53.166339874268,55.19,36.257373809814
2018-07-20 09:00:00,8.3599996566772,54.82,254.10256958008,61.51,320.95626831055
2018-07-20 10:00:00,10.946666717529,41.53,451.06912231445,57.47,380.91827392578
2018-07-20 11:00:00,13.413332939148,33.5,610.40179443359,59.13,178.83297729492
2018-07-20 12:00:00,15.093333244324,26.99,708.08483886719,57.24,146.32469177246
2018-07-20 13:00:00,16.760000228882,22.66,735.92175292969,57.46,105.77207946777
2018-07-20 14:00:00,17.993333816528,20.31,695.96148681641,52.51,147.03950500488
2018-07-20 15:00:00,19.526666641235,19.4,590.09857177734,39.39,166.58428955078
2018-07-20 16:00:00,20.636667251587,20.03,426.98449707031,15.28,231.38752746582
2018-07-21 08:00:00,4.6733331680298,39.28,56.937980651855,51.08,36.386829376221
2018-07-21 09:00:00,8.5166664123535,29.83,253.23034667969,64.22,312.04165649414
2018-07-21 10:00:00,11.85000038147,20.74,445.11419677734,60.79,310.50198364258
2018-07-21 11:00:00,15.390000343323,18.53,599.7099609375,59.45,169.51774597168
2018-07-21 12:00:00,18.639999389648,17.4,697.25372314453,55.36,130.70866394043
2018-07-21 13:00:00,21.630001068115,16.62,721.18035888672,55.47,96.757751464844
2018-07-21 14:00:00,23.239999771118,16.35,681.89306640625,47.36,127.05729675293
2018-07-21 15:00:00,24.370000839233,16.64,579.81567382812,37.12,129.62648010254
2018-07-21 16:00:00,24.799999237061,18.13,422.48788452148,14.43,267.68801879883
2018-07-22 08:00:00,6.0433330535889,26.8,52.012145996094,51.27,36.535991668701
2018-07-22 09:00:00,11.503333091736,20.17,244.46028137207,57.63,297.55801391602
2018-07-22 10:00:00,16.863332748413,15.62,434.31784057617,60.6,168.33740234375
2018-07-22 11:00:00,20.879999160767,14.24,587.93090820312,59.93,70.723701477051
2018-07-22 12:00:00,24.523332595825,13.22,686.52935791016,54.85,76.989852905273
2018-07-22 13:00:00,27.353332519531,12.44,710.49310302734,57.77,52.378665924072
2018-07-22 14:00:00,28.243333816528,11.96,674.55596923828,50.25,73.51872253418
2018-07-22 15:00:00,28.826665878296,11.98,570.04559326172,40.02,117.27135467529
2018-07-22 16:00:00,28.786666870117,12.9,413.18460083008,15.86,203.12036132812
2018-07-23 08:00:00,16.5,24.24,22.359441757202,260.71,19.824596405029
2018-07-23 09:00:00,17.386665344238,19.7,89.36727142334,168.8,81.659019470215
2018-07-23 10:00:00,19.143333435059,18.98,232.93263244629,176.83,250.35809326172
2018-07-23 11:00:00,20.789999008179,23.48,349.74127197266,291.1,335.57736206055
2018-07-23 12:00:00,23.569999694824,25.41,687.73852539062,265.43,164.09524536133
2018-07-23 13:00:00,24.553333282471,25.55,744.20141601562,53.79,148.74440002441
2018-07-23 14:00:00,26.930000305176,25.48,790.63751220703,59.03,155.24028015137
2018-07-23 15:00:00,25.666667938232,25.81,243.58892822266,48.98,201.45152282715
2018-07-23 16:00:00,26.0,27.05,268.74758911133,17.22,141.06158447266
2018-07-24 08:00:00,9.1999998092651,34.98,52.01766204834,216.69,52.428997039795
2018-07-24 09:00:00,11.753333091736,29.21,198.44471740723,242.1,96.831237792969
2018-07-24 10:00:00,17.956666946411,25.91,260.48547363281,428.84,202.72758483887
2018-07-24 11:00:00,20.786666870117,25.36,346.857421875,276.76,144.39492797852
2018-07-24 12:00:00,22.573333740234,24.93,529.9228515625,192.93,108.46369934082
2018-07-24 13:00:00,23.520000457764,24.11,623.46417236328,137.86,76.789215087891
2018-07-24 14:00:00,24.143333435059,24.48,563.22491455078,114.97,37.330959320068
2018-07-24 15:00:00,24.239999771118,25.59,331.70135498047,67.24,131.92210388184
2018-07-24 16:00:00,25.036666870117,27.4,400.24920654297,17.68,186.05822753906
2018-07-25 08:00:00,10.166666984558,35.9,58.904975891113,50.56,42.410865783691
2018-07-25 09:00:00,17.39999961853,27.01,258.2653503418,50.36,272.21920776367
2018-07-25 10:00:00,19.579999923706,23.3,450.09765625,52.46,335.81051635742
2018-07-25 11:00:00,21.680000305176,22.1,608.53100585938,53.66,193.51235961914
2018-07-25 12:00:00,23.186666488647,21.46,703.51226806641,51.17,167.04002380371
2018-07-25 13:00:00,24.483333587646,20.6,729.55120849609,53.81,153.23922729492
2018-07-25 14:00:00,25.743333816528,19.94,690.23602294922,111.46,215.3470916748
2018-07-25 15:00:00,26.013334274292,19.84,587.80358886719,69.45,230.4373626709
2018-07-25 16:00:00,26.766666412354,20.64,429.11825561523,22.69,342.83316040039
2018-07-26 08:00:00,7.5900001525879,31.86,67.902954101562,93.77,37.839710235596
2018-07-26 09:00:00,13.263333320618,24.27,216.61845397949,164.35,181.55505371094
2018-07-26 10:00:00,18.539999008179,19.86,449.28399658203,124.67,207.64483642578
2018-07-26 11:00:00,23.093334197998,18.01,603.96276855469,256.44,107.75174713135
2018-07-26 12:00:00,26.14999961853,16.66,688.84088134766,139.45,116.19046783447
2018-07-26 13:00:00,27.943332672119,15.7,742.32653808594,143.65,109.5744934082
2018-07-26 14:00:00,28.786666870117,15.33,835.85101318359,97.9,138.70199584961
2018-07-26 15:00:00,29.046667098999,15.68,445.65798950195,74.04,199.58459472656
2018-07-26 16:00:00,28.586666107178,16.86,324.95779418945,21.92,213.12133789062
2018-07-27 08:00:00,5.6133332252502,52.23,63.263126373291,62.12,47.743305206299
2018-07-27 09:00:00,11.060000419617,41.74,265.0439453125,63.0,311.25643920898
2018-07-27 10:00:00,14.40333366394,34.55,461.70916748047,65.13,283.1535949707
2018-07-27 11:00:00,15.930000305176,29.66,623.41278076172,59.68,169.12460327148
2018-07-27 12:00:00,16.736667633057,26.84,719.17639160156,57.81,108.63726043701
2018-07-27 13:00:00,18.053333282471,25.5,743.71649169922,58.93,105.5584564209
2018-07-27 14:00:00,18.799999237061,25.21,707.16668701172,119.82,127.39649200439
2018-07-27 15:00:00,19.959999084473,25.57,604.037109375,82.43,138.298828125
2018-07-27 16:00:00,20.670000076294,27.09,443.12911987305,29.1,295.04708862305
2018-07-28 08:00:00,4.7300000190735,60.43,65.28076171875,158.36,51.341114044189
2018-07-28 09:00:00,10.979999542236,43.2,265.5202331543,314.18,326.21856689453
2018-07-28 10:00:00,14.439999580383,37.07,365.26000976562,219.88,341.25360107422
2018-07-28 11:00:00,16.443332672119,32.71,491.94595336914,208.23,319.58489990234
2018-07-28 12:00:00,18.430000305176,29.52,365.79605102539,298.71,303.49130249023
2018-07-28 13:00:00,17.859998703003,27.69,270.89483642578,205.98,252.51853942871
2018-07-28 14:00:00,19.270000457764,27.12,438.3056640625,85.79,308.78634643555
2018-07-28 15:00:00,19.349998474121,27.72,300.97589111328,84.92,283.95892333984
2018-07-28 16:00:00,19.816667556763,29.84,170.2481842041,19.88,157.25628662109
2018-07-29 08:00:00,6.0833330154419,59.91,68.362495422363,54.97,56.076187133789
2018-07-29 09:00:00,12.800000190735,44.09,276.29116821289,55.08,185.82850646973
2018-07-29 10:00:00,14.986666679382,34.73,476.16207885742,56.88,87.901702880859
2018-07-29 11:00:00,16.853332519531,29.92,635.14385986328,58.62,3.9530158042908
2018-07-29 12:00:00,17.780000686646,26.65,729.66656494141,54.15,3.7641792297363
2018-07-29 13:00:00,18.756666183472,24.46,753.85412597656,54.95,3.5370938777924
2018-07-29 14:00:00,19.60000038147,22.84,716.31121826172,82.45,3.5815536975861
2018-07-29 15:00:00,20.709999084473,22.15,612.84942626953,96.49,3.6041111946106
2018-07-29 16:00:00,21.183334350586,22.87,451.32684326172,29.62,19.758096694946
2018-07-30 08:00:00,2.4966666698456,53.24,70.888931274414,63.83,58.097229003906
2018-07-30 09:00:00,10.733333587646,38.94,280.94812011719,66.28,260.80236816406
2018-07-30 10:00:00,15.579999923706,24.59,479.83166503906,74.99,103.44705200195
2018-07-30 11:00:00,18.466667175293,19.26,640.41271972656,62.24,5.1811137199402
2018-07-30 12:00:00,21.266666412354,16.75,735.45190429688,66.24,25.257766723633
2018-07-30 13:00:00,22.703332901001,15.17,763.82470703125,78.17,3.5397689342499
2018-07-30 14:00:00,23.563333511353,14.3,724.00054931641,58.82,3.6265859603882
2018-07-30 15:00:00,24.389999389648,14.03,618.03192138672,47.04,3.5744669437408
2018-07-30 16:00:00,24.763332366943,14.69,454.55947875977,19.6,35.82063293457
2018-07-31 08:00:00,10.429999351501,26.41,33.880619049072,226.55,30.874639511108
2018-07-31 09:00:00,11.929999351501,21.11,130.85070800781,298.96,128.99990844727
2018-07-31 10:00:00,14.920000076294,17.2,268.8092956543,328.7,264.13766479492
2018-07-31 11:00:00,19.49666595459,16.17,491.89248657227,324.19,148.53561401367
2018-07-31 12:00:00,23.040000915527,15.91,550.61486816406,285.83,119.7604598999
2018-07-31 13:00:00,25.956666946411,16.19,794.09216308594,177.8,30.461727142334
2018-07-31 14:00:00,25.680000305176,16.92,369.86444091797,143.99,247.76156616211
2018-07-31 15:00:00,25.5,18.04,229.97355651855,74.83,195.16546630859
2018-07-31 16:00:00,24.926666259766,19.7,122.854637146,17.81,116.38531494141
2018-08-01 08:00:00,13.183333396912,27.37,63.752559661865,67.41,60.84814453125
2018-08-01 09:00:00,16.646667480469,21.52,265.59725952148,71.1,238.3582611084
2018-08-01 10:00:00,20.256666183472,19.13,479.45819091797,102.64,119.07978057861
2018-08-01 11:00:00,22.563333511353,17.36,620.69854736328,66.72,45.134716033936
2018-08-01 12:00:00,24.389999389648,16.44,776.47412109375,97.26,17.831451416016
2018-08-01 13:00:00,26.159999847412,16.83,650.22650146484,124.07,50.524364471436
2018-08-01 14:00:00,27.213333129883,17.98,705.74084472656,72.92,55.156135559082
2018-08-01 15:00:00,28.236665725708,18.78,601.36651611328,75.75,115.46893310547
2018-08-01 16:00:00,28.35333442688,19.83,541.68920898438,21.42,180.71946716309
2018-08-02 08:00:00,16.90333366394,22.95,4.4866280555725,115.29,0.46135640144348
2018-08-02 09:00:00,14.816666603088,21.07,13.744703292847,124.82,16.884828567505
2018-08-02 10:00:00,16.886667251587,29.88,420.25485229492,133.89,226.69958496094
2018-08-02 11:00:00,18.083333969116,48.9,109.07911682129,201.25,131.48553466797
2018-08-02 12:00:00,16.623332977295,59.89,290.73947143555,139.67,115.76881408691
2018-08-02 13:00:00,16.450000762939,56.66,62.388656616211,60.86,44.391876220703
2018-08-02 14:00:00,17.873332977295,44.88,254.01588439941,35.88,237.36883544922
2018-08-02 15:00:00,15.720000267029,37.91,14.07746887207,45.12,14.747498512268
2018-08-02 16:00:00,12.716666221619,41.04,35.819068908691,24.15,26.21116065979
2018-08-03 08:00:00,1.4800000190735,50.19,142.68701171875,66.79,87.335548400879
2018-08-03 09:00:00,6.5900001525879,38.15,291.89993286133,63.68,201.31181335449
2018-08-03 10:00:00,9.4433336257935,28.1,497.01263427734,102.36,53.462539672852
2018-08-03 11:00:00,11.699999809265,22.5,658.78796386719,81.73,3.9024829864502
2018-08-03 12:00:00,12.606666564941,19.6,753.25280761719,70.85,3.6484484672546
2018-08-03 13:00:00,13.239999771118,17.99,785.71142578125,52.05,3.8431792259216
2018-08-03 14:00:00,14.960000038147,17.28,744.16369628906,54.72,3.685210943222
2018-08-03 15:00:00,15.603333473206,17.28,634.53179931641,61.1,3.8389718532562
2018-08-03 16:00:00,15.933333396912,18.25,468.88604736328,23.13,27.544111251831
2018-08-04 08:00:00,1.1299999952316,26.05,82.987030029297,73.12,97.288726806641
2018-08-04 09:00:00,7.3733334541321,19.56,296.9264831543,94.87,371.2721862793
2018-08-04 10:00:00,12.243333816528,15.54,501.07534790039,59.01,260.36489868164
2018-08-04 11:00:00,15.17666721344,13.76,660.70532226562,76.05,106.61095428467
2018-08-04 12:00:00,17.236665725708,12.37,748.52294921875,57.04,55.914329528809
2018-08-04 13:00:00,18.783332824707,11.36,787.85784912109,57.37,41.518974304199
2018-08-04 14:00:00,19.770000457764,10.77,749.86267089844,61.4,33.773887634277
2018-08-04 15:00:00,20.353332519531,10.66,641.32336425781,56.52,75.521011352539
2018-08-04 16:00:00,20.776666641235,11.33,475.92987060547,22.16,166.59982299805
2018-08-05 08:00:00,5.8966665267944,50.94,79.310989379883,86.85,85.769081115723
2018-08-05 09:00:00,11.590000152588,52.18,294.77514648438,118.77,317.36273193359
2018-08-05 10:00:00,14.159999847412,42.8,498.81549072266,288.76,135.09228515625
2018-08-05 11:00:00,15.426666259766,35.18,660.83166503906,186.67,4.0096697807312
2018-08-05 12:00:00,15.689999580383,30.0,715.23480224609,275.99,7.0453653335571
2018-08-05 13:00:00,15.283332824707,25.12,539.79095458984,122.61,71.309181213379
2018-08-05 14:00:00,16.473333358765,21.54,556.83239746094,99.13,24.90472984314
2018-08-05 15:00:00,16.323333740234,20.27,492.49368286133,89.44,207.86598205566
2018-08-05 16:00:00,15.5,22.83,374.79251098633,36.34,145.48001098633
2018-08-06 08:00:00,0.37000000476837,63.26,88.292259216309,53.5,113.49663543701
2018-08-06 09:00:00,4.7666668891907,45.35,304.77569580078,51.94,381.40832519531
2018-08-06 10:00:00,10.053333282471,34.42,511.65768432617,74.67,321.48623657227
2018-08-06 11:00:00,12.230000495911,27.23,672.34777832031,134.45,191.6563873291
2018-08-06 12:00:00,13.559999465942,22.8,767.93237304688,63.99,115.74559020996
2018-08-06 13:00:00,14.503333091736,20.0,802.15679931641,53.76,95.980201721191
2018-08-06 14:00:00,15.503333091736,18.5,758.27978515625,43.03,86.325012207031
2018-08-06 15:00:00,16.483333587646,18.11,643.60406494141,105.36,172.5703125
2018-08-06 16:00:00,17.486667633057,18.77,485.81509399414,35.58,255.84704589844
2018-08-07 08:00:00,-0.026666667312384,51.43,90.94605255127,51.42,113.90753936768
2018-08-07 09:00:00,7.1500000953674,35.32,309.43606567383,53.01,382.3190612793
2018-08-07 10:00:00,11.189999580383,28.66,512.47766113281,55.86,272.16116333008
2018-08-07 11:00:00,13.713333129883,24.68,670.37445068359,55.2,128.33702087402
2018-08-07 12:00:00,14.896666526794,21.66,769.0859375,52.84,80.46021270752
2018-08-07 13:00:00,16.423332214355,19.42,799.55169677734,53.99,54.922138214111
2018-08-07 14:00:00,17.186666488647,17.97,761.82440185547,53.16,23.477354049683
2018-08-07 15:00:00,18.659999847412,17.16,651.28619384766,60.79,67.015472412109
2018-08-07 16:00:00,18.84666633606,17.59,487.75445556641,21.66,190.72705078125
2018-08-08 08:00:00,2.8933334350586,30.61,90.639129638672,50.19,105.04161834717
2018-08-08 09:00:00,10.390000343323,23.18,306.94409179688,51.27,374.96276855469
2018-08-08 10:00:00,15.140000343323,18.2,508.4377746582,52.34,288.38922119141
2018-08-08 11:00:00,18.130001068115,15.98,669.49615478516,54.12,145.94494628906
2018-08-08 12:00:00,19.273332595825,14.7,763.96514892578,52.89,70.364418029785
2018-08-08 13:00:00,20.126667022705,14.07,796.71691894531,53.85,72.37956237793
2018-08-08 14:00:00,20.696666717529,13.87,757.07897949219,58.12,55.589550018311
2018-08-08 15:00:00,21.666666030884,14.16,646.96673583984,63.08,118.11781311035
2018-08-08 16:00:00,21.879999160767,15.14,483.35586547852,21.89,234.69311523438
2018-08-09 08:00:00,5.0566668510437,26.73,96.725738525391,58.56,111.51277923584
2018-08-09 09:00:00,11.456666946411,19.4,315.00231933594,61.74,314.81079101562
2018-08-09 10:00:00,16.036666870117,12.62,520.34423828125,61.93,141.20635986328
2018-08-09 11:00:00,19.313333511353,10.74,682.12091064453,60.45,18.0407371521
2018-08-09 12:00:00,22.026666641235,9.67,778.90161132812,60.71,3.461861371994
2018-08-09 13:00:00,23.760000228882,8.97,811.92291259766,58.61,3.5218436717987
2018-08-09 14:00:00,24.736667633057,8.59,770.18182373047,64.0,3.538622379303
2018-08-09 15:00:00,25.543333053589,8.57,659.84661865234,65.45,6.6470904350281
2018-08-09 16:00:00,26.133333206177,9.12,492.29843139648,24.9,110.39923095703
2018-08-10 08:00:00,8.0766668319702,20.43,98.44709777832,64.82,113.34167480469
